avg_monthly_hrs,department,last_evaluation,n_projects,salary,satisfaction,status,tenure,Agency,EmployeeName,age,rating,salary,fname,lname
131,engineering,0.42935648,5,medium,0.904745492,Employed,6,"Royal Oak, California",SALVADOR TANDOC,23,4.2,105489,SALVADOR,TANDOC
287,engineering,0.961870815,6,medium,0.122902773,Left,4,"Lorain, Colorado",MICHELE BORGES,29,4.1,105489,MICHELE,BORGES
183,sales,0.7655743,3,low,0.534434884,Employed,3,"Port Arthur, Massachusetts",ROSA RANKIN,33,4.2,105489,ROSA,RANKIN
237,support,0.873377179,4,medium,0.8446995,Employed,3,"Carpentersville, California",HOPE KAMIMOTO,20,4,105489,HOPE,KAMIMOTO
247,sales,0.814586388,6,medium,0.163232498,Left,4,"Wilmington, Wyoming",WINNIE XIE,21,4.7,105489,WINNIE,XIE
201,support,0.840389946,3,low,0.985410264,Employed,3,"Everett, Illinois",BORIS DELEPINE,31,4.3,105489,BORIS,DELEPINE
263,sales,0.611797844,5,high,0.958230209,Employed,3,"Spokane, California",BOSE ONYEMEM,43,3.7,105489,BOSE,ONYEMEM
286,product,0.8139437,6,low,0.106061941,Left,4,"Lawrence, Washington",TERRI AUSTIN,45,3.5,105489,TERRI,AUSTIN
211,support,0.794367923,2,low,0.762703885,Left,3,"Logan, Louisiana",ELIAS GIRMA,36,4.1,105489,ELIAS,GIRMA
185,engineering,0.538943506,4,medium,0.955100445,Employed,3,"Everett, Indiana",GARRY BIERINGER,23,4.4,105489,GARRY,BIERINGER
235,support,0.692391649,4,low,0.962908116,Employed,2,"Delray Beach, Georgia",MIKHAEL HART,43,2.6,105489,MIKHAEL,HART
138,engineering,0.446035671,2,low,0.435859166,Left,3,"Edmonds, California",ANTHONY ABABON,44,2.6,105489,ANTHONY,ABABON
238,engineering,0.85039128,4,low,0.968701849,Employed,2,"Kenosha, Tennessee",IRENE THURSTON,45,1.5,105489,IRENE,THURSTON
263,finance,0.949581328,3,medium,0.754400245,Employed,3,"Oakley, Wisconsin",LYNN KHAW,33,4.8,105489,LYNN,KHAW
228,sales,1,5,low,0.925412376,Employed,4,"Bremerton, Iowa",CHARLES MORIMOTO,45,3.5,105489,CHARLES,MORIMOTO
244,product,0.773792457,6,low,0.078932917,Left,4,"Sheboygan, Indiana",NORMAN MARTINEZ,30,4.8,105489,NORMAN,MARTINEZ
151,sales,0.990466221,4,medium,0.881884955,Employed,3,"Texas City, Missouri",JOSHUA JENNINGS,30,4.8,105489,JOSHUA,JENNINGS
179,engineering,0.560116036,2,low,0.474537464,Employed,2,"Henderson, Nevada",OLGA RYERSON,45,2.4,105489,OLGA,RYERSON
150,sales,0.569344428,2,low,0.428101068,Left,3,"Rocklin, California",SHEILA ARCELONA,23,4,105489,SHEILA,ARCELONA
153,management,0.724330353,3,high,0.94188806,Employed,10,"Orange, Utah",MARIA IYOG-O'MALLEY,43,2.4,105489,MARIA,IYOG-O'MALLEY
257,IT,0.895202076,5,medium,0.939739058,Employed,3,"Allen, California",RUSSELL NAKAI,34,4.5,105489,RUSSELL,NAKAI
205,engineering,0.648586406,4,medium,0.5868882,Employed,3,"St. Joseph, Ohio",LILY LEE,44,2.6,105489,LILY,LEE
239,product,0.932034656,4,medium,0.867258509,Employed,2,"South Jordan, Missouri",YVONNE EVANS,30,4.6,105489,YVONNE,EVANS
177,sales,0.809935975,3,medium,0.821092672,Employed,3,"Romeoville, Florida",WILLIAM WONG,43,2.3,105489,WILLIAM,WONG
198,marketing,0.500093168,3,medium,0.967324226,Employed,3,"College Station, Arizona",DUANE EINHORN,28,4.2,105489,DUANE,EINHORN
236,engineering,0.870196594,4,medium,0.95948201,Employed,4,"Santa Ana, Virginia",ELEANOR WONG,26,4.2,105489,ELEANOR,WONG
270,,0.855546328,3,medium,0.673052997,Employed,6,"Westfield, Florida",TYRONE NAVARRO,20,4.2,105489,TYRONE,NAVARRO
128,sales,0.476531922,2,low,0.443102613,Left,3,"Midland, Texas",JOSEPH SALEM JR,42,1.6,105488,JOSEPH,SALEM
150,marketing,0.853853526,3,low,0.472594436,Employed,2,"Boise City, New Hampshire",ADWIN LAU,25,4.7,105478,ADWIN,LAU
151,engineering,0.452649249,2,medium,0.469418603,Left,3,"Kenner, California",ANTHONY AMABLE,39,4.7,105478,ANTHONY,AMABLE
183,support,,3,low,0.605183521,Employed,2,"Normal, Maryland",FELISHA THOMAS,30,4.4,105476,FELISHA,THOMAS
173,support,0.581979775,5,low,0.478973162,Employed,3,"Frisco, Michigan",GREGG OLSON,36,4.2,105476,GREGG,OLSON
249,sales,0.983704729,4,medium,0.500421381,Employed,3,"Apex, New York",LELAND VALENTINE,43,1.3,105475,LELAND,VALENTINE
281,engineering,0.768422089,7,low,0.052452696,Left,4,"Watsonville, California",CHRISTINA LANE,47,3.4,105468,CHRISTINA,LANE
208,sales,0.943755814,4,low,0.511922352,Employed,3,"Dearborn, Texas",STANLEY CHAN,39,4.6,105465,STANLEY,CHAN
172,engineering,0.88087148,5,medium,0.602701802,Employed,2,"Toledo, Tennessee",CEDRIC ARMSTRONG-HARRIS,31,4.2,105455,CEDRIC,ARMSTRONG-HARRIS
275,management,0.483011637,4,medium,0.914195404,Employed,3,"Dearborn, Texas",CARINA GERNTKE-CORSIS,42,3.2,105452,CARINA,GERNTKE-CORSIS
190,product,0.444222813,4,medium,0.431313664,Employed,3,"Sterling Heights, California",SALLY AUNG,37,4.1,105449,SALLY,AUNG
180,,0.593814836,3,low,0.793786932,Employed,2,"Newport News, Massachusetts",THEODORE POLOVINA,20,4.8,105445,THEODORE,POLOVINA
261,engineering,0.986653192,4,low,0.738082176,Employed,3,"Orem, Michigan",KENNETH WHITE,39,4.3,105441,KENNETH,WHITE
220,finance,0.990219323,3,low,0.932830248,Employed,3,"Charlottesville, California",MICHAEL ROSS,22,4.6,105433,MICHAEL,ROSS
248,sales,0.438059136,2,medium,0.40956321,Left,2,"Troy, California",LAURA MOYE,42,2.8,105429,LAURA,MOYE
135,sales,0.586486768,3,medium,0.568647468,Employed,2,"St. Louis, New Mexico",LARRY MERRITT,43,1.9,105421,LARRY,MERRITT
257,product,0.672919724,2,low,0.740030457,Employed,2,"Amarillo, Mississippi",JAMES PERRY,34,4.6,105415,JAMES,PERRY
185,management,0.75131723,6,high,0.356502247,Employed,3,"Laredo, Arizona",TONY WONG,25,4.9,105403,TONY,WONG
145,sales,0.565912094,2,medium,0.470059292,Left,3,"Plainfield, Arkansas",JENSEN RHODES,20,4.7,105396,JENSEN,RHODES
242,,0.999113049,6,medium,0.895374731,Employed,3,"Corona, Nevada",PAUL ORSBURN,29,4.6,105384,PAUL,ORSBURN
158,sales,0.934864596,5,low,0.849431725,Employed,3,"Lewisville, Illinois",JANNY TAM,20,4.9,105384,JANNY,TAM
276,IT,0.860805654,4,medium,0.230915571,Employed,2,"Oklahoma City, New York",VICTORIA APHAILEE,23,4,105378,VICTORIA,APHAILEE
301,finance,0.843564572,6,low,0.08347545,Left,4,"Murray, California",EDGAR GUZMAN,37,4.7,105378,EDGAR,GUZMAN
274,IT,0.905494577,4,low,0.858115801,Left,5,"Plantation, Massachusetts",MARY TAYLOR,20,4.3,105378,MARY,TAYLOR
204,support,0.868219593,3,low,0.805956652,Employed,3,"Rocky Mount, Oregon",RONDA JOHNSON,20,4.1,105374,RONDA,JOHNSON
121,temp,,1,medium,,Employed,,"Wilmington, Kansas",ALICIA SAAM,42,3.6,105371,ALICIA,SAAM
105,information_technology,,2,low,0.336681577,Employed,3,"Charlotte, Minnesota",TIFFANY TIRTADINATA,40,2.9,105371,TIFFANY,TIRTADINATA
194,sales,0.499630062,2,low,0.632115883,Employed,4,"Norwalk, Idaho",ESMOND MONROY,46,1,105366,ESMOND,MONROY
135,sales,0.442093253,5,medium,0.970261102,Employed,6,"Lake Oswego, California",JONATHAN LEE,29,4.8,105365,JONATHAN,LEE
151,sales,0.764286752,6,low,0.364751258,Employed,3,"Odessa, California",LEONARDO CABALLERO,33,4.7,105360,LEONARDO,CABALLERO
130,IT,0.557901812,5,low,0.279831555,Employed,2,"Orland Park, California",WILSON PHAM,45,1.2,105352,WILSON,PHAM
294,finance,0.611885121,6,low,0.062130072,Left,4,"Belleville, California",EDWARD ZHU,29,4.8,105344,EDWARD,ZHU
105,engineering,0.417282822,6,medium,0.279937048,Employed,6,"Columbus, Rhode Island",RONALD DELROSARIO,36,4,105334,RONALD,DELROSARIO
139,sales,0.466718964,4,low,0.892200092,Employed,3,"Margate, Massachusetts",ROBERT EAST,29,4.3,105330,ROBERT,EAST
218,support,0.813237101,5,medium,0.534297629,Employed,3,"Tracy, Georgia",CHRISTOPHER LONG,22,4.2,105329,CHRISTOPHER,LONG
151,product,,4,medium,0.958540709,Employed,3,"Palm Coast, Texas",MEGHAN MACAULAY,29,4.6,105325,MEGHAN,MACAULAY
224,support,0.869178471,4,low,0.686637448,Employed,3,"West New York, California",JOAN MENDIOLA,45,1.2,105312,JOAN,MENDIOLA
176,product,0.722477297,3,low,0.60046597,Employed,2,"Richardson, Ohio",CADY WONG,20,4.9,105299,CADY,WONG
275,engineering,0.953964006,4,medium,0.841688549,Left,5,"Carrollton, Wisconsin",TERRENCE HONG,34,4.5,105297,TERRENCE,HONG
202,marketing,0.699080103,3,low,0.520272826,Employed,3,"Apache Junction, New York",MOHANNED MALHI,48,1.9,105292,MOHANNED,MALHI
305,engineering,0.902821627,7,medium,0.055892717,Left,4,"Springfield, Massachusetts",ANTONIO LANDI,38,4.3,105277,ANTONIO,LANDI
133,,0.813493084,4,high,0.721117317,Employed,4,"La Habra, Michigan",CELIA WANG,29,4.3,105261,CELIA,WANG
166,finance,1,3,medium,0.870246858,Employed,3,"Cedar Rapids, Kansas",MARK LACROIX,26,4.3,105253,MARK,LACROIX
203,IT,,3,medium,0.642273737,Employed,2,"Carlsbad, Illinois",RATANA RASAVONG,33,4.7,105250,RATANA,RASAVONG
230,sales,0.544307979,2,medium,0.656210842,Employed,4,"Murfreesboro, California",ROBERT ERICKSON,47,1.2,105242,ROBERT,ERICKSON
250,information_technology,0.83426301,5,medium,0.087006693,Left,4,"Evanston, California",LINDA SAN MIGUEL,36,4.3,105236,LINDA,SAN
237,support,0.601885448,4,medium,0.943237347,Employed,2,"Novi, California",LYDIA PONCE,38,4.1,105235,LYDIA,PONCE
212,,0.891441798,3,medium,0.598811145,Employed,3,"Lodi, Washington",ALBERT HUANG,35,4.1,105233,ALBERT,HUANG
275,sales,,2,low,0.600165607,Employed,2,"Littleton, Ohio",MICHELLE ESTANISLAO,28,4.2,105227,MICHELLE,ESTANISLAO
183,finance,0.948047223,5,high,0.187510706,Employed,5,"Temple, Mississippi",DAVID CHUDZINSKI SR.,39,4.9,105225,DAVID,CHUDZINSKI
161,,0.953804879,3,medium,0.837952459,Employed,3,"Cleveland Heights, Iowa",ALBINO LUCERO,49,2.3,105222,ALBINO,LUCERO
296,sales,0.877662286,7,low,0.063603996,Left,4,"South Gate, Virginia",CHARLES LITTLE,37,4.4,105217,CHARLES,LITTLE
183,sales,0.522317655,3,low,0.954916952,Employed,2,"San Ramon, Georgia",JOHN HINCHION,45,2.3,105212,JOHN,HINCHION
187,management,0.593511495,4,high,0.946445901,Employed,4,"Coeur d'Alene, Indiana",PATROCINIO MENIL,40,2.7,105211,PATROCINIO,MENIL
245,sales,0.898278034,4,medium,0.92814544,Employed,4,"Lakewood, Washington",SANDYLYN RAGUDO,41,3.8,105204,SANDYLYN,RAGUDO
232,IT,0.953868763,5,medium,0.813203451,Left,5,"Pembroke Pines, Texas",KEVIN NAKAGAWA,48,2.4,105198,KEVIN,NAKAGAWA
227,support,0.530844163,5,low,0.705917462,Employed,2,"Sierra Vista, Pennsylvania",THOMAS DEWITT JR,34,4.5,105196,THOMAS,DEWITT
262,finance,0.771654276,3,medium,0.799006139,Employed,2,"Bristol, Arizona",LISA ELEKWACHI,49,1.2,105187,LISA,ELEKWACHI
127,finance,0.462456054,2,low,0.371088563,Left,3,"Gaithersburg, California",JAIME VALLE,30,4,105180,JAIME,VALLE
271,marketing,0.567191943,3,medium,0.823967365,Employed,4,"Highland, New York",DIRK KELLUM,43,2.4,105171,DIRK,KELLUM
263,,0.979778012,5,medium,0.854722342,Left,5,"Wyoming, Alabama",JOHN YAM,22,4.5,105162,JOHN,YAM
173,engineering,0.505448863,2,medium,0.456388333,Employed,3,"Troy, South Carolina",CYNTHIA HUI,24,4.6,105160,CYNTHIA,HUI
222,sales,0.967741803,3,medium,0.614630642,Employed,4,"Palm Beach Gardens, Washington",JAMES JOHNSON,41,3.6,105127,JAMES,JOHNSON
116,,0.496101556,2,low,0.304221644,Employed,6,"Lynn, Arizona",KAREN HALLETT,47,2.6,105126,KAREN,HALLETT
122,sales,0.424513491,5,low,0.603325328,Employed,4,"Pawtucket, Ohio",PAUL BRENNAN,40,2.1,105126,PAUL,BRENNAN
133,finance,0.592812455,5,medium,0.424173917,Employed,4,"Oceanside, Minnesota",CORINNA CHUEY,47,1.1,105107,CORINNA,CHUEY
143,management,0.673852237,4,medium,0.641156922,Employed,8,"Norfolk, Wisconsin",JEFFREY LEONG,25,4,105102,JEFFREY,LEONG
263,admin,0.478159231,3,low,0.862881158,Employed,2,"Carrollton, Florida",MEAGHAN MCMILTON,40,3.2,105101,MEAGHAN,MCMILTON
269,finance,0.570525758,6,high,0.188438005,Employed,2,"Haltom City, Michigan",WESLEY PATTON,37,4.3,105099,WESLEY,PATTON
217,support,,5,medium,0.769071449,Employed,2,"Hutchinson, North Carolina",DARRELL RAHMAN,22,4.8,105093,DARRELL,RAHMAN
225,engineering,0.559367433,4,low,0.831535788,Employed,3,"Phoenix, Michigan",THOMAS REID,26,4.8,105090,THOMAS,REID
220,management,0.824286245,3,medium,0.840861839,Employed,3,"Lacey, California",JENNIFER BROWNE SNYDER,25,4.4,105085,JENNIFER,BROWNE
242,sales,0.53019698,4,medium,0.72606662,Employed,3,"Warwick, Massachusetts",JOSEPH MOORE,25,4,105077,JOSEPH,MOORE
161,admin,0.884979877,4,medium,0.853765536,Employed,2,"St. Louis, South Carolina",GAYLAND SMITH,30,4.4,105073,GAYLAND,SMITH
177,support,0.615029231,3,medium,0.657803318,Employed,2,"Boise City, California",DEBORAH CUEVAS,27,4.2,105068,DEBORAH,CUEVAS
178,product,,4,low,0.889358893,Employed,3,"Richmond, Utah",PAUL WILGUS,42,3.7,105067,PAUL,WILGUS
175,IT,0.835354117,5,low,0.137844199,Employed,6,"Miami, California",RONALD STO-DOMINGO,49,1.8,105062,RONALD,STO-DOMINGO
260,product,0.890763507,4,low,0.147417609,Employed,5,"Bakersfield, California",MICHAEL HANSON,27,4.5,105059,MICHAEL,HANSON
233,sales,0.621765297,4,medium,0.239152623,Employed,5,"South Bend, Idaho",SUZANNE WANG,41,3,105057,SUZANNE,WANG
138,support,0.915950119,3,low,0.629563938,Employed,10,"Detroit, Florida",ROY TRIPPLE,22,4.7,105053,ROY,TRIPPLE
125,sales,0.392728296,3,medium,0.46566694,Employed,7,"Tucson, Massachusetts",DAVID CAMERON,25,4.3,105045,DAVID,CAMERON
254,engineering,0.974146301,4,low,0.790170185,Left,5,"Norwalk, Utah",STEVEN SHEA,38,4.8,105029,STEVEN,SHEA
281,sales,0.455428057,4,low,0.786596902,Employed,2,"Carol Stream, Florida",KOA PICKERING,44,2.3,105027,KOA,PICKERING
279,IT,0.841662939,3,low,0.449266256,Employed,4,"Warren, Indiana",HAROLD HAWES,36,4.9,105025,HAROLD,HAWES
127,sales,,2,medium,0.336190247,Left,3,"Kansas City, California",ANDRE BISHOP,40,2.9,105022,ANDRE,BISHOP
260,support,0.820581155,3,medium,0.66767652,Employed,4,"Titusville, Florida",GEORGANN BUSTIN,34,4.3,105021,GEORGANN,BUSTIN
259,IT,0.548783925,5,low,0.122127945,Employed,4,"Euless, Kansas",LARA FUENTES,21,4.6,105019,LARA,FUENTES
274,support,0.923574459,3,high,0.737632468,Employed,2,"Lafayette, Colorado",KHALIL ALI,29,4.8,105017,KHALIL,ALI
196,engineering,0.757207837,4,high,0.113605887,Employed,5,"West New York, California",LOVELL COVERSON,32,4,105013,LOVELL,COVERSON
111,engineering,0.591020134,3,medium,0.343595633,Employed,3,"Cincinnati, Ohio",KYIN FONG,47,2,105009,KYIN,FONG
154,sales,0.595029612,6,medium,0.172581368,Employed,10,"Salina, Texas",STEVE ROTONDO,47,1.3,104991,STEVE,ROTONDO
209,procurement,0.918630618,4,medium,0.98345069,Employed,2,"Rowlett, Utah",MARIO CHOI,38,4,104991,MARIO,CHOI
252,support,0.914350172,4,medium,0.594044671,Employed,3,"Temple, California",BRENDA SOSA,40,1.7,104984,BRENDA,SOSA
266,IT,0.603818943,5,low,0.165846806,Employed,7,"Ames, Arizona",THOMAS ZEE,21,4.9,104982,THOMAS,ZEE
234,engineering,0.647592468,5,low,0.989404445,Employed,6,"Santa Clarita, Florida",KEVIN MCHUGH,37,4.2,104975,KEVIN,MCHUGH
151,procurement,0.608281702,5,medium,0.210300142,Employed,6,"Blaine, New Mexico",CRAIG LOEFFLER,26,4.6,104972,CRAIG,LOEFFLER
151,,0.549456745,2,medium,0.422340594,Left,3,"Perris, Illinois",GERARD ROYBAL,32,4.3,104968,GERARD,ROYBAL
152,support,0.460919476,5,medium,0.946861856,Employed,3,"Arvada, Washington",MICHAEL NERNEY,34,4.7,104968,MICHAEL,NERNEY
239,IT,,3,low,0.712643993,Employed,3,"Nampa, California",ROBERT DIEPENBROEK,32,4.9,104957,ROBERT,DIEPENBROEK
239,support,0.585664608,5,medium,0.412186819,Employed,5,"Durham, California",THOMAS SMITH,37,4.5,104949,THOMAS,SMITH
211,IT,,3,high,0.46782111,Employed,3,"Omaha, Florida",OLIVER HACK,33,4.4,104946,OLIVER,HACK
305,marketing,0.866321821,6,low,0.076736725,Left,4,"Santa Ana, Massachusetts",JNELL GRAY,42,2.2,104937,JNELL,GRAY
158,management,0.63488872,5,medium,0.905541773,Employed,3,"Cranston, California",KEN WONG,32,4.2,104933,KEN,WONG
229,,0.776551655,5,low,0.514461526,Employed,3,"Union City, California",BRIAN BUCKELEW,35,4.5,104925,BRIAN,BUCKELEW
156,engineering,0.529895315,2,low,0.346502834,Left,3,"Dover, Oregon",F GABRIEL PEREZ,30,4.6,104908,F,GABRIEL
211,IT,0.938409053,3,low,0.687072,Employed,2,"The Colony, Texas",DWIGHT GUNN,46,2.1,104906,DWIGHT,GUNN
145,admin,0.564431596,4,low,0.151950257,Employed,5,"Oxnard, Indiana",CHINELO ONWUAZOMBE,46,3.3,104904,CHINELO,ONWUAZOMBE
232,engineering,0.606684023,4,low,0.796952533,Employed,4,"Garland, California",DAVID CALDERON,43,2,104904,DAVID,CALDERON
159,engineering,0.66095039,2,medium,0.721766692,Employed,3,"San Angelo, Connecticut",RAKSHA GOSWAMI,30,4.4,104901,RAKSHA,GOSWAMI
222,marketing,0.688862235,6,high,0.607642283,Employed,5,"Hattiesburg, Colorado",LISA GIBSON,37,4.3,104890,LISA,GIBSON
176,IT,0.696248575,3,medium,0.814243668,Employed,2,"Hurst, Illinois",WILLIAM BENJAMIN,46,2.9,104885,WILLIAM,BENJAMIN
237,,0.734849839,3,low,0.602642838,Employed,2,"Royal Oak, Vermont",JULES FRIEDEL,47,2.3,104884,JULES,FRIEDEL
121,support,0.474683799,4,medium,0.384939129,Employed,5,"Mountain View, Tennessee",ALEX HUANG,28,4.8,104879,ALEX,HUANG
173,product,0.700800234,4,medium,0.589413778,Employed,3,"Mishawaka, Texas",ROBERT SANCHEZ,31,4.2,104873,ROBERT,SANCHEZ
133,engineering,0.977677883,4,low,0.635283921,Employed,2,"Walnut Creek, Connecticut",JAMES LEHANE,27,4.2,104872,JAMES,LEHANE
287,sales,0.968704094,6,low,0.263760725,Employed,5,"Lake Havasu City, New Jersey",PHIL MAROVICH,22,4,104860,PHIL,MAROVICH
225,,0.891440433,3,medium,0.803501516,Employed,4,"Layton, California",JOHNNY CHAN,41,1.3,104853,JOHNNY,CHAN
271,,0.989992571,3,medium,0.80661611,Employed,2,"San Bruno, California",BONNIE RICHARDSON,21,4.7,104845,BONNIE,RICHARDSON
191,sales,0.738217459,3,medium,1,Employed,2,"Hackensack, Florida",MALEA CHAVEZ,41,3.5,104841,MALEA,CHAVEZ
141,product,0.898614938,5,low,0.879901448,Employed,3,"Westminster, Wisconsin",GORDON ANALLA,31,4.6,104836,GORDON,ANALLA
219,marketing,0.799483642,4,medium,0.877976964,Employed,2,"Sandy, California",STEPHANIE QUOCK,21,4.7,104835,STEPHANIE,QUOCK
146,,0.928826525,3,low,0.779890666,Left,5,"Manchester, Illinois",SANTOS REYES SANDOVAL,24,4,104833,SANTOS,REYES
152,marketing,0.633870905,4,high,0.691802248,Employed,3,"Sayreville, Illinois",WYMAN LEE,34,4.6,104808,WYMAN,LEE
269,sales,0.58130901,4,medium,0.85675148,Employed,3,"Holyoke, Alabama",ANDRE RICHARDSON,27,4.9,104798,ANDRE,RICHARDSON
161,admin,0.524185025,2,medium,0.370959171,Left,3,"Rohnert Park, Illinois",RONALD MIRKOVICH,40,1.7,104793,RONALD,MIRKOVICH
304,sales,0.939443149,6,low,0.1480252,Left,4,"Augusta-Richmond County, Massachusetts",JUDE YUEN,20,4.2,104779,JUDE,YUEN
195,sales,0.592723927,4,medium,0.197128509,Employed,5,"Auburn, Connecticut",JAMES MALONEY,43,1.2,104775,JAMES,MALONEY
249,support,0.755848411,3,low,0.659624062,Employed,2,"Gilroy, California",CATHY SKATES,41,1.8,104764,CATHY,SKATES
211,marketing,,4,low,0.966896919,Employed,3,"Euless, Massachusetts",TERRY LINDOW,26,4.7,104758,TERRY,LINDOW
237,support,0.831173073,5,high,0.816605228,Left,5,"Maple Grove, Rhode Island",JEFFERY MORENO,30,4.3,104753,JEFFERY,MORENO
238,,0.599990379,3,low,0.602530649,Employed,3,"Allentown, Arizona",RONALD YEE,28,4.9,104747,RONALD,YEE
251,engineering,0.876249646,6,medium,0.17680084,Left,4,"Lombard, Illinois",LATEEF GRAY,22,4.5,104738,LATEEF,GRAY
149,support,0.453093979,4,low,0.633319645,Employed,4,"Billings, Texas",LISA ENDER,34,4.7,104729,LISA,ENDER
123,sales,0.829481903,6,medium,0.636155894,Employed,5,"Coral Gables, Washington",SIMON YEUNG,30,4.8,104728,SIMON,YEUNG
215,sales,,3,medium,1,Employed,2,"Brookfield, Georgia",TIMOTHY ONG,38,4.3,104727,TIMOTHY,ONG
145,marketing,0.602484119,4,medium,0.968399566,Employed,3,"Bend, Georgia",JOHN DENNIS,24,4.5,104724,JOHN,DENNIS
236,sales,0.585710771,6,medium,0.653532171,Employed,3,"Westminster, Texas",PATRICK FREEMAN,30,4.9,104724,PATRICK,FREEMAN
200,,0.58862074,3,medium,0.697273807,Employed,2,"Kansas City, South Carolina",AN HOANG,31,4,104723,AN,HOANG
142,sales,0.508499683,2,low,0.395578732,Left,3,"Lynn, Texas",KEVIN CARLOMAGNO,37,4.2,104715,KEVIN,CARLOMAGNO
135,marketing,,3,low,0.845073569,Employed,3,"Plymouth, Illinois",CONNIE LOVE-MILES,40,3.6,104705,CONNIE,LOVE-MILES
270,support,0.653018259,3,medium,0.56516466,Employed,3,"Tallahassee, California",DAVID EVANS,47,2.2,104689,DAVID,EVANS
127,support,0.58241393,3,medium,0.784127643,Employed,4,"Oakley, Illinois",LINDA TAING,23,4.2,104688,LINDA,TAING
241,sales,0.965089088,5,low,0.804445729,Employed,3,"North Richland Hills, Arkansas",BRICEN GRAHAM,35,4.9,104679,BRICEN,GRAHAM
262,support,0.662340672,5,medium,0.167311911,Employed,6,"Wausau, Florida",JANICE MADSEN,38,4.2,104674,JANICE,MADSEN
239,IT,0.888327878,3,medium,0.699725769,Employed,3,"Jeffersonville, Georgia",CELSO BALLESTEROS,32,4.3,104669,CELSO,BALLESTEROS
266,sales,0.761547069,6,medium,0.148089055,Left,4,"Yakima, Washington",LISA CURRY,41,2.4,104663,LISA,CURRY
189,support,0.88082653,3,medium,0.974643499,Employed,2,"O'Fallon, California",GREG ROMELFANGER,35,4.5,104661,GREG,ROMELFANGER
253,IT,0.958533601,4,low,0.928625058,Employed,3,"Florence, Illinois",MICHAEL JAZUK,26,4.1,104659,MICHAEL,JAZUK
220,product,0.926375189,5,medium,0.661976751,Employed,2,"Bayonne, Oklahoma",SAMUEL EVERSLEY,40,1,104653,SAMUEL,EVERSLEY
167,IT,0.501984812,3,low,0.807371381,Employed,2,"Shreveport, Connecticut",JAMES ODOMS,46,3.1,104628,JAMES,ODOMS
264,information_technology,0.952164763,6,medium,0.096953747,Left,5,"Baton Rouge, California",ROLAND ZANIE,25,4.4,104626,ROLAND,ZANIE
248,finance,0.867817691,4,low,0.722115012,Left,6,"Maplewood, Ohio",VINCENT GONG,46,2.5,104611,VINCENT,GONG
228,engineering,,3,low,0.706549003,Employed,2,"North Charleston, Illinois",WILLIAM KNOWLES,35,4.1,104611,WILLIAM,KNOWLES
221,sales,1,5,medium,0.946956861,Left,6,"Lawrence, Georgia",MARO MOROHOSHI,35,4.5,104611,MARO,MOROHOSHI
177,engineering,0.943635118,3,low,0.757267976,Employed,3,"Appleton, Minnesota",MATTHEW COX,32,4.1,104611,MATTHEW,COX
248,engineering,1,3,medium,0.908405308,Employed,3,"Hollywood, Michigan",DUANE FEY,38,4.3,104611,DUANE,FEY
136,management,0.462079095,2,low,0.363047784,Left,3,"Minneapolis, Nevada",KIMBERLY SILVA,41,2.4,104590,KIMBERLY,SILVA
273,support,1,3,high,0.738794805,Employed,3,"Clifton, Ohio",MICHAEL GOUDLOCK,31,4.3,104581,MICHAEL,GOUDLOCK
140,sales,0.502426138,2,medium,0.369770936,Left,3,"Grand Forks, Minnesota",KURT MACAULAY,31,4.9,104578,KURT,MACAULAY
190,sales,0.843661718,4,medium,0.756644202,Employed,3,"Peoria, California",GERALDINE DE LEON,43,3.6,104576,GERALDINE,DE
